GU,GUKey,UnitID,ForceType,ForceElem,ForceHyd,Perimeter,ElongRatio,Morphology,Position,Orient,OrientCat,bfSlope,bfSlopeSm,bedSlope,Area,Width,Length,LtoWRatio,bfwRatio,ThalwegCh,ThalwegTyp,ThalwegCt,VisitID
Transition,Tr,114,NA,NA,NA,7.600000361,0.552040262,Elongated,Margin Detached,6.48086571,Longitudinal,1.365118686,0.839534828,3.621590403,1.460000139,0.591142194,2.469795177,4.178005229,0.060320632,None,None,0,2019
Transition,Tr,115,NA,NA,NA,5.200000247,0.35386372,Elongated,Margin Detached,4.990976683,Longitudinal,0.776952824,0.651913008,8.266453103,0.350000033,0.185530296,1.886484526,10.16806723,0.018931663,None,None,0,2019
Transition,Tr,116,NA,NA,NA,8.19990044,0.621377597,NA,Mid Channel,-41.39042161,Diagonal,0.579793914,0.786017663,2.039901201,1.829785173,0.744904162,2.456403477,3.297610086,0.076010629,None,None,0,2019
Transition,Tr,117,NA,NA,NA,3.200000154,0.312156826,Elongated,Mid Channel,-20.53596358,Diagonal,1.018549279,0.812131659,11.37645454,0.150000014,0.107142862,1.400000067,13.06666669,0.010932945,None,None,0,2019
Transition,Tr,118,NA,NA,NA,0.193288022,0.370917819,Elongated,Margin Detached,-33.34022975,Diagonal,0,0,0,8.37E-04,0.009507546,0.087988016,9.254545382,9.70E-04,None,None,0,2019
Transition,Tr,119,NA,NA,NA,0.778305696,0.370869407,Elongated,Margin Detached,-33.33664571,Diagonal,1.130463243,1.20350492,13.42884445,0.013560876,0.03827451,0.354305676,9.256961686,0.003905562,None,None,0,2019
Transition,Tr,120,NA,NA,NA,0.638455435,0.319522862,Elongated,Margin Detached,13.56209332,Longitudinal,0,0,0,0.007282086,0.024164321,0.301356941,12.47115306,0.002465747,None,None,0,2019
Transition,Tr,121,NA,NA,NA,111.7806387,0.323378496,Elongated,Margin Attached,-4.486954982,Longitudinal,0.995215687,0.957791561,4.028474751,45.85772209,1.940716655,23.62927219,12.17553945,0.198032312,"Secondary, Main",Split,2,2019
Transition,Tr,122,NA,NA,NA,0.068311477,0.317399561,Elongated,Margin Attached,6.716165778,Longitudinal,0,0,0,8.01E-05,0.002517016,0.031811477,12.63856717,2.57E-04,None,None,0,2019
Transition,Tr,123,NA,NA,NA,5.60000027,0.529720675,Elongated,Margin Detached,112.9795505,Diagonal,0.794329152,0.800936549,5.680168887,0.480000046,0.325246267,1.475804936,4.537500002,0.033188395,None,None,0,2019
Transition,Tr,124,NA,NA,NA,42.7854289,0.408370684,Elongated,Mid Channel,-1.256934359,Longitudinal,1.634006394,1.485523542,4.897903733,7.540825662,0.993822362,7.587699721,7.63486515,0.101410445,Secondary,Anabranch,1,2019
Transition,Tr,125,NA,NA,NA,120.0031963,0.201791225,Elongated,Margin Detached,7.349507205,Longitudinal,0.679023379,0.671406169,4.921371602,44.35631359,1.191035637,37.24180219,31.26841971,0.121534249,Main,Main,1,2019
Transition,Tr,126,NA,NA,NA,0.038389505,0.529362517,Elongated,Margin Attached,-14.90076183,Longitudinal,0,0,0,5.77E-05,0.003563112,0.016189504,4.54364208,3.64E-04,None,None,0,2019
Transition,Tr,127,NA,NA,NA,0.127465142,0.528964856,Elongated,Margin Attached,-14.82111251,Longitudinal,0,0,0,6.35E-04,0.011815278,0.053765139,4.550476204,0.001205641,None,None,0,2019
Transition,Tr,128,NA,NA,NA,0.216506088,0.529323911,Elongated,Margin Attached,-14.89300881,Longitudinal,0,0,0,0.00183456,0.02009242,0.091306082,4.544304865,0.002050247,None,None,0,2019
Transition,Tr,129,NA,NA,NA,0.316086086,0.523763178,Elongated,Margin Attached,-17.29259924,Diagonal,0,0,0,0.0037807,0.028540781,0.132466606,4.641309822,0.002912325,None,None,0,2019
Transition,Tr,130,NA,NA,NA,4.800000228,0.400797496,Elongated,Mid Channel,29.56149509,Diagonal,0.945113165,0.957710768,11.3612245,0.410000039,0.227437308,1.802694744,7.926117142,0.023207889,None,None,0,2019
Transition,Tr,131,NA,NA,NA,2.043895083,0.336672831,Elongated,Margin Attached,-10.62344432,Longitudinal,0.876706392,1.3125392,22.39193757,0.065874916,0.07657956,0.860215392,11.23296337,0.007814241,None,None,0,2019
Transition,Tr,132,NA,NA,NA,0.204762407,0.449540424,Elongated,Margin Attached,-3.763684137,Longitudinal,0,0,0,0.00128169,0.014262808,0.0898624,6.300470518,0.001455389,None,None,0,2019
Transition,Tr,133,NA,NA,NA,2.600000123,0.463440123,Elongated,Mid Channel,15.85453421,Diagonal,1.215611927,0.9192578,13.7715704,0.150000014,0.159068446,0.942990378,5.928205134,0.016231474,None,None,0,2019
Transition,Tr,134,NA,NA,NA,361.4309597,0.168120885,Elongated,Margin Attached,7.639290574,Longitudinal,0.824879419,0.84731953,4.556138087,160.167597,1.885618174,84.9416914,45.04713233,0.192410018,Main,"Main, Cut-off",3,2019
Transition,Tr,135,NA,NA,NA,9.600000454,0.609394657,NA,Margin Attached,4.544601624,Longitudinal,1.247072895,0.864569883,9.4580336,3.360000318,0.989949541,3.394112711,3.428571429,0.101015259,None,None,0,2019
Transition,Tr,136,NA,NA,NA,13.20000063,0.310853452,Elongated,Mid Channel,7.27476333,Longitudinal,0.643305887,0.77235499,2.843850179,1.750000166,0.364434511,4.801960613,13.17647059,0.037187195,None,None,0,2019
Transition,Tr,137,NA,NA,NA,16.00000076,0.335271876,Elongated,Margin Attached,2.40086691,Longitudinal,0.687087017,0.918696977,12.18925504,2.980000283,0.512920473,5.809868081,11.32703487,0.052338824,None,None,0,2019
Transition,Tr,138,NA,NA,NA,4.800000228,0.345674006,Elongated,Margin Detached,4.811217196,Longitudinal,1.759717828,1.338432443,8.299063218,0.390000037,0.191312702,2.03854754,10.65557865,0.019521704,None,None,0,2019
Transition,Tr,139,NA,NA,NA,27.20000129,0.201335031,Elongated,Mid Channel,-12.47207329,Longitudinal,0.689808141,0.847425974,8.466273859,2.830000269,0.300163128,9.428207547,31.41027884,0.030628891,None,None,0,2019
Transition,Tr,140,NA,NA,NA,3.400000161,0.28209491,Elongated,Margin Detached,1.429168781,Longitudinal,0.979450945,1.341793478,11.00780565,0.160000014,0.100000004,1.600000076,16.00000007,0.010204082,None,None,0,2019
Transition,Tr,141,NA,NA,NA,33.40000159,0.194605716,Elongated,Margin Attached,1.469273314,Longitudinal,1.289605456,1.310304172,9.646816773,5.850000556,0.417136606,14.0241841,33.62012325,0.04256496,None,None,0,2019
Transition,Tr,142,NA,NA,NA,2.800000135,0.312956206,Elongated,Margin Detached,1.429168781,Longitudinal,1.51488372,1.28882078,11.805423,0.130000013,0.100000005,1.300000062,12.99999994,0.010204082,None,None,0,2019
Transition,Tr,143,NA,NA,NA,17.80000085,0.403314021,Elongated,Mid Channel,23.04455944,Diagonal,1.135351156,1.280752096,3.286245391,6.180000587,0.88855095,6.955144873,7.827513854,0.090668464,None,None,0,2019
Transition,Tr,144,NA,NA,NA,177.5992088,0.253025862,Elongated,Margin Attached,21.77711694,Diagonal,0.832229578,0.806542937,6.37672982,73.99990203,1.928968974,38.36241174,19.88752139,0.196833569,Main,"Main, Cut-off",2,2019
Transition,Tr,145,NA,NA,NA,79.60000388,0.214044638,Elongated,Margin Attached,-11.97318631,Longitudinal,1.401122851,1.590835903,7.137203132,23.77002226,0.92483425,25.70192686,27.79084668,0.094370842,None,None,0,2019
Transition,Tr,146,NA,NA,NA,114.3999054,0.127025299,Elongated,Margin Attached,20.67956611,Diagonal,1.904767658,1.855194821,8.568882295,21.22998202,0.518692294,40.92981963,78.90963514,0.052927785,None,None,0,2019
Transition,Tr,147,NA,NA,NA,0.600000026,0.797884898,NA,Margin Attached,-28.10805489,Diagonal,0,2.65022409,0,0.020000002,0.100000004,0.200000009,2,0.010204082,None,None,0,2019
Transition,Tr,148,NA,NA,NA,26.40000125,0.182071785,Elongated,Margin Attached,2.384897383,Longitudinal,0.983235462,1.144910005,12.10885986,2.370000225,0.248405725,9.540843828,38.408309,0.025347523,None,None,0,2019
Transition,Tr,149,NA,NA,NA,98.99900659,0.135123976,Elongated,Margin Attached,-0.73684739,Longitudinal,0.943035803,1.038585078,10.04077564,16.74992659,0.490098787,34.17663343,69.73417265,0.05001008,None,None,0,2019
Transition,Tr,150,NA,NA,NA,0.600000031,0.797884898,NA,Margin Attached,-28.10805489,Diagonal,0,2.697866678,0,0.020000002,0.100000005,0.20000001,2,0.010204082,None,None,0,2019
Transition,Tr,151,NA,NA,NA,7.40010048,0.374811272,Elongated,Margin Attached,-16.6923204,Diagonal,3.312421287,2.44370787,23.17041335,0.719980068,0.281849739,2.554481941,9.063275876,0.028760177,None,None,0,2019
Transition,Tr,152,NA,NA,NA,0.600000029,0.7978849,NA,Margin Attached,44.25307549,Diagonal,6.107649326,2.341239572,28.16704559,0.020000002,0.100000005,0.200000009,1.999999991,0.010204082,None,None,0,2019
Transition,Tr,153,NA,NA,NA,0.40000012,1.128379641,NA,Margin Attached,-45.74692451,Diagonal,0,2.269962072,0,0.010000001,0.100000005,0.100000005,1.000000005,0.010204082,None,None,0,2019
Transition,Tr,154,NA,NA,NA,0.400000116,1.128379652,NA,Margin Attached,-45.74692451,Diagonal,0,2.227026224,0,0.010000001,0.100000005,0.100000003,0.999999986,0.010204082,None,None,0,2019
Transition,Tr,155,NA,NA,NA,0.599900079,0.797785157,NA,Margin Attached,44.25307549,Diagonal,3.889507532,2.202135801,29.18270111,0.019995002,0.099975005,0.200000009,2.00050012,0.010201531,None,None,0,2019
Transition,Tr,156,NA,NA,NA,0.40000012,1.128379641,NA,Margin Attached,-45.74692451,Diagonal,0,2.09461689,0,0.010000001,0.100000005,0.100000005,1.000000005,0.010204082,None,None,0,2019
Transition,Tr,157,NA,NA,NA,0.40000012,1.128379641,NA,Margin Attached,-45.74692451,Diagonal,0,2.080950975,0,0.010000001,0.100000005,0.100000005,1.000000005,0.010204082,None,None,0,2019
Transition,Tr,158,NA,NA,NA,0.40000012,1.128379641,NA,Margin Attached,-45.74692451,Diagonal,0,2.067721844,0,0.010000001,0.100000005,0.100000005,1.000000005,0.010204082,None,None,0,2019
Transition,Tr,159,NA,NA,NA,2.600000123,0.785362822,NA,Mid Channel,-2.572666841,Longitudinal,1.110551055,1.288557776,0.843319386,0.280000026,0.368293566,0.760263149,2.064285719,0.037580976,None,None,0,2019
Transition,Tr,160,NA,NA,NA,0.176106223,0.515165646,Elongated,Margin Attached,-0.894024324,Longitudinal,0,0,0,0.00116643,0.015592689,0.074806219,4.79751893,0.001591091,None,None,0,2019
Transition,Tr,161,NA,NA,NA,0.138200347,0.515308483,Elongated,Margin Attached,-0.870016063,Longitudinal,0,0,0,7.19E-04,0.012242349,0.058700343,4.794859678,0.001249219,None,None,0,2019
Transition,Tr,162,NA,NA,NA,230.2002111,0.156953893,Elongated,Channel Spanning,29.8473765,Diagonal,1.545645087,1.438058062,8.307064803,55.38951526,1.035215177,53.50531608,51.68521217,0.105634202,"Main, Secondary","Main, Anabranch",2,2019
Transition,Tr,163,NA,NA,NA,0.100294488,0.515558809,Elongated,Margin Attached,-0.827851155,Longitudinal,0,0,0,3.79E-04,0.008891997,0.042594485,4.790204585,9.07E-04,None,None,0,2019
Transition,Tr,164,NA,NA,NA,0.062576685,0.51550478,Elongated,Margin Attached,-0.83696141,Longitudinal,0,0,0,1.47E-04,0.005546968,0.026576683,4.791208731,5.66E-04,None,None,0,2019
Transition,Tr,165,NA,NA,NA,0.024335378,0.5155048,Elongated,Margin Attached,-0.836958108,Longitudinal,0,0,0,2.23E-05,0.002157155,0.010335377,4.791208367,2.20E-04,None,None,0,2019
Transition,Tr,166,NA,NA,NA,0.215167883,0.516824978,Elongated,Margin Attached,-0.873082259,Longitudinal,0,0,0,0.00175123,0.019167252,0.091365735,4.766762296,0.001955842,None,None,0,2019
Transition,Tr,167,NA,NA,NA,0.136407831,0.527098501,Elongated,Margin Attached,1.433724181,Longitudinal,0,0,0,7.24E-04,0.012570537,0.057607727,4.582757993,0.001282708,None,None,0,2019
Transition,Tr,168,NA,NA,NA,0.051209262,0.528145071,Elongated,Margin Attached,1.462263739,Longitudinal,0,0,0,1.02E-04,0.004734083,0.021609259,4.564613639,4.83E-04,None,None,0,2019
Transition,Tr,169,NA,NA,NA,0.021180199,0.496917272,Elongated,Margin Attached,-3.701509883,Longitudinal,0,0,0,1.60E-05,0.001760974,0.009080199,5.156348968,1.80E-04,None,None,0,2019
Transition,Tr,170,NA,NA,NA,0.304568439,0.498497184,Elongated,Margin Attached,-3.476124578,Longitudinal,0,0,0,0.0033222,0.025463633,0.130468431,5.123716196,0.00259833,None,None,0,2019
Transition,Tr,171,NA,NA,NA,0.325558432,0.498518896,Elongated,Margin Attached,-3.473006809,Longitudinal,0,0,0,0.00379614,0.027220589,0.139458423,5.1232699,0.002777611,None,None,0,2019
Transition,Tr,172,NA,NA,NA,0.346928714,0.498305241,Elongated,Margin Attached,-3.503662711,Longitudinal,0,0,0,0.0043081,0.028985655,0.148628705,5.127664188,0.00295772,None,None,0,2019
Transition,Tr,173,NA,NA,NA,0.368061997,0.498563705,Elongated,Margin Attached,-3.466570664,Longitudinal,0,0,0,0.004852715,0.030779236,0.157661987,5.122349029,0.003140738,None,None,0,2019
Transition,Tr,174,NA,NA,NA,20.60000098,0.191328185,Elongated,Margin Attached,25.32843107,Diagonal,1.305789756,1.945346529,17.58160609,1.870000178,0.231869984,8.064865248,34.78184239,0.023660202,None,None,0,2019
Transition,Tr,175,NA,NA,NA,0.389242124,0.498474622,Elongated,Margin Attached,-3.47936389,Longitudinal,0,0,0,0.005425831,0.032540253,0.166742114,5.124180037,0.003320434,None,None,0,2019
Transition,Tr,176,NA,NA,NA,0.480240923,0.473117664,Elongated,Margin Attached,-6.794978682,Longitudinal,2.044424534,1.391064644,20.5965538,0.007630921,0.036627088,0.208340909,5.688164652,0.003737458,None,None,0,2019
Transition,Tr,177,NA,NA,NA,1.75764233,0.309757597,Elongated,Margin Attached,-6.051749611,Longitudinal,2.105391026,1.447388083,20.78135252,0.043571584,0.057301818,0.760387467,13.26986644,0.005847124,None,None,0,2019
Transition,Tr,178,NA,NA,NA,1.000000047,0.841044527,NA,Margin Attached,22.62239104,Diagonal,2.906217416,2.307400274,30.24455643,0.050000005,0.166666674,0.300000015,1.800000009,0.017006803,None,None,0,2019
Transition,Tr,179,NA,NA,NA,0.600000029,0.7978849,NA,Margin Attached,22.62239104,Diagonal,0,2.333387852,0,0.020000002,0.100000005,0.200000009,1.999999991,0.010204082,None,None,0,2019
Transition,Tr,180,NA,NA,NA,0.600000029,0.7978849,NA,Margin Attached,22.62239104,Diagonal,0,2.356272817,0,0.020000002,0.100000005,0.200000009,1.999999991,0.010204082,None,None,0,2019
Transition,Tr,181,NA,NA,NA,0.600000029,0.7978849,NA,Margin Attached,22.62239104,Diagonal,0,2.376443028,0,0.020000002,0.100000005,0.200000009,1.999999991,0.010204082,None,None,0,2019
Transition,Tr,182,NA,NA,NA,0.600000026,0.797884892,NA,Margin Attached,22.62239104,Diagonal,0,2.394558311,0,0.020000002,0.100000003,0.200000009,2.000000028,0.010204082,None,None,0,2019
Transition,Tr,183,NA,NA,NA,0.600000029,0.7978849,NA,Margin Attached,22.62239104,Diagonal,0,2.410760403,0,0.020000002,0.100000005,0.200000009,1.999999991,0.010204082,None,None,0,2019
Transition,Tr,184,NA,NA,NA,0.600000029,0.7978849,NA,Margin Attached,22.62239104,Diagonal,0,2.425316095,0,0.020000002,0.100000005,0.200000009,1.999999991,0.010204082,None,None,0,2019
Transition,Tr,185,NA,NA,NA,5.239513917,0.192436015,Elongated,Margin Attached,2.17324179,Longitudinal,1.759770608,1.628093799,19.95203501,0.148903713,0.065808785,2.26267226,34.38252574,0.006715182,None,None,0,2019
Transition,Tr,186,NA,NA,NA,0.497013592,0.490952582,Elongated,Margin Attached,3.652909166,Longitudinal,1.845074296,1.805234671,20.11186981,0.008646351,0.040457657,0.21371358,5.282401271,0.004128332,None,None,0,2019
Transition,Tr,187,NA,NA,NA,0.543658468,0.491056973,Elongated,Margin Attached,3.667038976,Longitudinal,1.855757713,1.834888816,20.67347336,0.010348751,0.04427113,0.233758454,5.280155588,0.004517462,None,None,0,2019
Transition,Tr,188,NA,NA,NA,2.800000135,0.472870286,Elongated,Margin Attached,-3.942660008,Longitudinal,3.03627336,2.447044274,28.96319199,0.170000016,0.172787079,0.983869957,5.694117644,0.017631335,None,None,0,2019
Transition,Tr,189,NA,NA,NA,0.334563318,0.490916354,Elongated,Margin Attached,3.648008135,Longitudinal,0,0,0,0.00391746,0.027230434,0.14386331,5.283180949,0.002778616,None,None,0,2019
Transition,Tr,190,NA,NA,NA,0.400000019,1.128379638,NA,Margin Attached,-67.37760896,Diagonal,0,2.456819296,0,0.010000001,0.100000004,0.100000005,1.000000009,0.010204082,None,None,0,2019
Transition,Tr,191,NA,NA,NA,0.381399104,0.490962127,Elongated,Margin Attached,3.6542007,Longitudinal,0,0,0,0.005091765,0.031047522,0.163999093,5.282195872,0.003168115,None,None,0,2019
Transition,Tr,192,NA,NA,NA,0.800000036,0.977205437,NA,Margin Attached,-67.37760896,Diagonal,4.504626274,2.454055548,30.88163948,0.030000003,0.150000006,0.200000009,1.333333333,0.015306123,None,None,0,2019
Transition,Tr,193,NA,NA,NA,0.428043981,0.491093651,Elongated,Margin Attached,3.672006103,Longitudinal,2.182190418,1.920062065,21.21883774,0.006415955,0.034860993,0.18404397,5.27936691,0.003557244,None,None,0,2019
Transition,Tr,194,NA,NA,NA,0.400000021,1.128379644,NA,Margin Attached,-67.37760896,Diagonal,0,2.452716589,0,0.010000001,0.100000005,0.100000005,1,0.010204082,None,None,0,2019
Transition,Tr,195,NA,NA,NA,0.2351019,0.456967479,Elongated,Margin Attached,1.701393681,Longitudinal,0,0,0,0.001698095,0.01668826,0.101753875,6.097332767,0.001702884,None,None,0,2019
Transition,Tr,196,NA,NA,NA,0.600000029,0.7978849,NA,Margin Attached,22.62239104,Diagonal,0,2.448248863,0,0.020000002,0.100000005,0.200000009,1.999999991,0.010204082,None,None,0,2019
Transition,Tr,197,NA,NA,NA,0.400000019,1.128379638,NA,Margin Attached,-67.37760896,Diagonal,0,2.44235754,0,0.010000001,0.100000004,0.100000005,1.000000009,0.010204082,None,None,0,2019
Transition,Tr,198,NA,NA,NA,1.202847575,0.362218241,Elongated,Margin Attached,-6.529331644,Longitudinal,2.42495958,1.972611268,20.99221166,0.028624053,0.054310104,0.527048387,9.704425947,0.005541847,None,None,0,2019
Transition,Tr,199,NA,NA,NA,48.20000228,0.182807078,Elongated,Margin Detached,-167.3792658,Longitudinal,2.005682851,1.972735347,6.049877476,6.820000648,0.423087283,16.11960683,38.09995595,0.043172172,None,None,0,2019
Transition,Tr,200,NA,NA,NA,5.327952191,0.233153609,Elongated,Margin Attached,4.875557906,Longitudinal,2.383511435,2.038109487,22.21911586,0.213449095,0.095462776,2.235940582,23.42211989,0.0097411,None,None,0,2019
Transition,Tr,201,NA,NA,NA,0.600000129,0.797486154,NA,Margin Attached,159.0425459,Diagonal,0,2.088427901,0,0.020000002,0.09995003,0.20010001,2.002000506,0.010198983,None,None,0,2019
Transition,Tr,202,NA,NA,NA,24.4002162,0.155940072,Elongated,Margin Attached,-9.288680132,Longitudinal,1.946015866,1.865901448,25.07183278,1.940470184,0.192511188,10.07977875,52.35944391,0.019643999,None,None,0,2019
Transition,Tr,203,NA,NA,NA,379.9998181,0.123516161,Elongated,Margin Attached,2.028924839,Longitudinal,0.71341122,0.717985553,5.23650721,183.2408574,1.481766256,123.6638078,83.4570279,0.151200638,None,None,0,2019
Transition,Tr,204,NA,NA,NA,242.3276235,0.135895676,Elongated,Margin Attached,25.16030343,Diagonal,0.788214213,0.799772992,5.080092619,84.404675,1.106454723,76.28389416,68.94443356,0.112903543,Secondary,Anabranch,1,2019
Bank,Bk,1,NA,NA,NA,31.6000015,0.259348987,Elongated,Margin Attached,0.174017195,Longitudinal,0.881922756,0.579179804,27.28037016,6.980000663,0.607235349,11.49472057,18.9295972,0.086747907,None,None,0,2021
Bank,Bk,2,NA,NA,NA,42.60000202,0.238205315,Elongated,Margin Attached,1.271954948,Longitudinal,2.497631022,1.580937562,25.82411211,11.68000111,0.721468952,16.18919438,22.43921146,0.103066993,None,None,0,2021
Bank,Bk,3,NA,NA,NA,208.2000099,0.111926283,Elongated,Margin Attached,21.32922589,Diagonal,1.100815062,0.836862462,25.6959881,53.6500051,0.726543668,73.84278116,101.6357094,0.103791953,None,None,0,2021
Bank,Bk,4,NA,NA,NA,180.2000086,0.126905964,Elongated,Margin Attached,18.96387589,Diagonal,1.336099019,0.916764411,27.49261918,53.25000506,0.820704125,64.88331594,79.05810868,0.117243446,None,None,0,2021
Bank,Bk,5,NA,NA,NA,13.60000064,0.386794196,Elongated,Margin Attached,-13.4457389,Longitudinal,1.0941025,0.981776303,19.6708559,3.05000029,0.598652288,5.094777642,8.510412049,0.085521755,None,None,0,2021
Bank,Bk,6,NA,NA,NA,43.40000206,0.197995371,Elongated,Margin Attached,5.820730319,Longitudinal,1.326201287,0.967020921,28.86810465,10.45000099,0.56722839,18.42291603,32.4788328,0.081032627,None,None,0,2021
Bank,Bk,7,NA,NA,NA,24.20000115,0.227817805,Elongated,Margin Attached,-3.192847462,Longitudinal,0.648435193,0.596261512,22.90542228,3.600000341,0.383074895,9.397641,24.53212444,0.054724985,None,None,0,2021
Bank,Bk,8,NA,NA,NA,61.60000292,0.161198805,Elongated,Margin Attached,7.29434345,Longitudinal,0.945462436,0.702201822,22.76060307,11.79000112,0.490527655,24.03534439,48.99895887,0.070075379,None,None,0,2021
Bank,Bk,9,NA,NA,NA,69.80000331,0.167128421,Elongated,Margin Attached,0.591836543,Longitudinal,1.839951554,1.222528881,26.91974294,14.39000137,0.561856597,25.61151984,45.58373078,0.080265228,None,None,0,2021
Bank,Bk,10,NA,NA,NA,49.00000233,0.197229236,Elongated,Margin Attached,-3.145123027,Longitudinal,1.941411671,1.621138736,21.70301189,9.540000906,0.53987132,17.67087925,32.73165028,0.077124474,None,None,0,2021
Bank,Bk,11,NA,NA,NA,30.40000144,0.221872617,Elongated,Margin Attached,8.816334656,Longitudinal,2.371856864,1.787246432,32.63434846,4.410000419,0.412921769,10.67999014,25.86443957,0.058988824,None,None,0,2021
Glide-Run,GR,12,NA,NA,NA,241.0000114,0.243792367,Elongated,Mid Channel,0.370250914,Longitudinal,0.852061919,0.889731333,4.844219955,134.1500127,2.502420106,53.60811018,21.42250618,0.357488587,Main,Main,1,2021
Glide-Run,GR,13,NA,NA,NA,86.2000041,0.269379607,Elongated,Margin Detached,0.132147449,Longitudinal,0.589279294,0.676082365,8.0068229,14.12000134,0.897071048,15.74011487,17.54611846,0.128153007,Main,"Main, Split",2,2021
Glide-Run,GR,14,NA,NA,NA,148.6000071,0.313778553,Elongated,Mid Channel,-0.427861334,Longitudinal,0.96028938,1.058038133,6.670170722,65.67000624,2.253468757,29.14174249,12.93194876,0.321924108,Main,"Main, Split",2,2021
Glide-Run,GR,15,NA,NA,NA,210.00001,0.308454575,Elongated,Channel Spanning,-1.591156944,Longitudinal,1.004658599,1.03906161,3.314616885,224.3100213,4.094117581,54.78836815,13.38221657,0.58487394,Main,"Main, Split",2,2021
Margin Attached Bar,Br,16,NA,NA,NA,46.80000222,0.305907132,Elongated,Margin Attached,7.582579064,Longitudinal,0.778521779,0.760366677,9.768804027,20.0100019,1.212712699,16.50019986,13.60602547,0.173244671,None,None,0,2021
Margin Attached Bar,Br,17,NA,NA,NA,11.80000056,0.521938416,Elongated,Margin Attached,159.5227193,Diagonal,0.454971163,0.754223388,14.45259075,2.33000022,0.706060639,3.300000156,4.673819744,0.100865806,None,None,0,2021
Margin Attached Bar,Br,18,NA,NA,NA,10.80000051,0.574879529,Elongated,Margin Detached,-12.45248291,Longitudinal,0.464261086,0.81642374,7.290412086,3.340000317,0.931096846,3.587167469,3.852625518,0.133013835,None,None,0,2021
Margin Attached Bar,Br,19,NA,NA,NA,52.00000247,0.216636294,Elongated,Margin Detached,-3.629023744,Longitudinal,0.897571462,0.879207309,9.625535636,12.54000119,0.679868255,18.44475175,27.12989114,0.097124036,None,None,0,2021
Margin Attached Bar,Br,20,NA,NA,NA,101.4000048,0.259479617,Elongated,Margin Attached,-0.420103985,Longitudinal,0.938041138,0.891768194,7.427671681,48.17000458,1.596012727,30.18146646,18.91054248,0.228001818,None,None,0,2021
Margin Attached Bar,Br,21,NA,NA,NA,28.00000133,0.452219035,Elongated,Margin Attached,0.076244714,Longitudinal,2.251304512,1.536577255,14.07358225,8.20000078,1.147626433,7.14518291,6.226052923,0.163946633,None,None,0,2021
Margin Attached Bar,Br,22,NA,NA,NA,25.00000118,0.363154058,Elongated,Margin Attached,1.359639043,Longitudinal,0.84632863,0.748601115,13.03030379,7.980000758,0.909153311,8.777398333,9.654475462,0.129879044,None,None,0,2021
Margin Attached Bar,Br,23,NA,NA,NA,31.80000151,0.288512513,Elongated,Margin Attached,-13.27740019,Longitudinal,0.828387603,0.70106654,7.717944408,9.420000895,0.78475643,12.00372566,15.29611635,0.112108061,None,None,0,2021
Margin Attached Bar,Br,24,NA,NA,NA,15.40000073,0.387136795,Elongated,Margin Attached,-4.740096533,Longitudinal,0.43777738,0.76088091,15.77196504,2.660000253,0.559564362,4.753698476,8.495356036,0.079937766,None,None,0,2021
Margin Attached Bar,Br,25,NA,NA,NA,54.00000256,0.174174928,Elongated,Margin Attached,2.596682349,Longitudinal,0.59785281,0.736424501,11.77792465,7.700000732,0.428327323,17.97690764,41.97002308,0.061189618,None,None,0,2021
Margin Attached Bar,Br,26,NA,NA,NA,83.60000397,0.277233706,Elongated,Margin Attached,3.505116535,Longitudinal,1.453317484,1.524531947,10.24936749,21.69000206,1.144249111,18.95566433,16.56602932,0.163464159,None,None,0,2021
Mid Channel Bar,Bc,27,NA,NA,NA,18.60000088,0.477326692,Elongated,Mid Channel,4.128353946,Longitudinal,0.949321524,0.921377227,15.67472558,5.420000515,0.984827443,5.503502722,5.588291389,0.140689635,None,None,0,2021
Mid Channel Bar,Bc,28,NA,NA,NA,11.60000055,0.664964204,NA,Mid Channel,43.06199177,Diagonal,0.297818181,0.426453403,13.28389429,4.090000389,1.191803617,3.431773766,2.879479234,0.17025766,None,None,0,2021
Pocket Pool,Pk,29,NA,NA,NA,9.800000465,0.54806832,Elongated,Mid Channel,-5.257164352,Longitudinal,0.732742673,0.793907141,10.31568251,2.400000228,0.75246291,3.18952628,4.238782053,0.107494701,Main,Main,1,2021
Pocket Pool,Pk,30,NA,NA,NA,10.80000051,0.499939067,Elongated,Mid Channel,80.51650008,Transverse,1.054187347,0.906078858,2.15251607,2.740000259,0.733393633,3.736056788,5.094204016,0.104770519,Main,"Main, Split",2,2021
Pocket Pool,Pk,31,NA,NA,NA,4.00000019,0.835771471,NA,Mid Channel,26.36944194,Diagonal,0.983248679,0.80535713,1.399513988,0.790000075,0.658333365,1.200000057,1.82278481,0.094047624,Main,Main,1,2021
Pool,Po,32,NA,NA,NA,26.60000126,0.417564866,Elongated,Mid Channel,10.13937919,Longitudinal,0.576459879,0.636963585,5.268126701,12.40000118,1.303105477,9.515730996,7.302349015,0.186157925,Main,Main,1,2021
Pool,Po,33,NA,NA,NA,35.20000167,0.435267367,Elongated,Mid Channel,-17.62257033,Diagonal,1.00877583,1.182444964,4.707218688,24.55000233,1.911290206,12.84472774,6.720448679,0.273041458,Main,Main,1,2021
Pool,Po,34,NA,NA,NA,13.80000065,0.559069444,Elongated,Mid Channel,159.2607583,Diagonal,0.42066756,0.776447631,3.138566072,5.530000525,1.165126553,4.746265982,4.073605539,0.16644665,Main,Main,1,2021
