GEOC_ID,RECNO,WIDE_WW,WIDE_BF,AREA_WW,AREA_BF,GEO_COND,RT_FISHUSE,RS,LENGTH
626,626,9.53,15.4,9676.4,15636.5,poor,AlluvialFan,AF,1015.22819547
627,627,4.4,7.8,5142.5,9116.3,good,Conf_Floodplain,CF,1168.84380106
628,628,4.4,7.84,4549.7,8106.7,moderate,Conf_Floodplain,CF,1034.14096292
629,629,4.4,7.84,4588.3,8175.5,moderate,Conf_Floodplain,CF,1043.04996814
630,630,4.48,7.98,4573.9,8147.3,moderate,Conf_Floodplain,CF,1020.91329282
631,631,4.5,8.02,4678.6,8338.3,moderate,Conf_Floodplain,CF,1039.89809644
632,632,4.5,8.1,4584.6,8252.3,moderate,Conf_Floodplain,CF,1018.70971255
633,633,3.3,6.3,1137,2170.6,good,Conf_Floodplain,CF,344.601188631
634,634,2.8,5.56,2864.1,5687.2,good,Conf_Floodplain,CF,1023.06945765
635,635,1.58,3.75,1981.9,4703.9,moderate,Wandering_Gravel,WA,1254.55750468
636,636,1.7,3.88,1762.1,4021.6,poor,Wandering_Gravel,WA,1036.63790821
642,642,3.2,6.13,3086.6,5912.8,poor,Conf_Floodplain,CF,963.830873499
643,643,3.2,6.2,3033.7,5877.7,poor,Conf_Floodplain,CF,947.094018565
648,648,2.74,5.44,2836.7,5631.9,moderate,Planform_Controlled,PC,1035.29171235
649,649,2.84,5.56,2951.7,5778.6,moderate,Planform_Controlled,PC,1039.36539856
650,650,2.82,5.68,2951.5,5944.9,moderate,Planform_Controlled,PC,1046.7676914
651,651,2.84,5.64,2941,5840.6,moderate,Planform_Controlled,PC,1035.57624376
652,652,2.9,5.6,2990.5,5774.8,moderate,Planform_Controlled,PC,1031.17999188
655,655,3.76,6.66,3800.8,6732.3,intact,Conf_Floodplain,CF,1010.62813301
656,656,3.8,6.76,3766.4,6700.2,intact,Conf_Floodplain,CF,990.736948841
657,657,3.84,6.82,3814.1,6774,intact,Conf_Floodplain,CF,992.850506438
658,658,3.92,6.96,4006.3,7113.2,good,Conf_Floodplain,CF,1021.89285823
659,659,4,6.88,4204.5,7231.7,good,Conf_Floodplain,CF,1051.27075207
660,660,3.84,6.86,4006,7156.6,good,Conf_Floodplain,CF,1043.3134517
661,661,3.7,6.9,3808.3,7101.9,good,Conf_Floodplain,CF,1029.20856278
662,662,3.7,6.9,3698.7,6897.7,good,Conf_Floodplain,CF,999.324089031
663,663,3.8,7,3861.9,7114.1,good,Conf_Floodplain,CF,1016.11747189
664,664,2.04,4.42,1775.9,3847.8,good,Conf_Floodplain,CF,869.884710632
665,665,2.2,4.68,2085.1,4435.5,good,Conf_Floodplain,CF,946.896485455
666,666,2.3,4.75,2180.6,4503.4,good,Conf_Floodplain,CF,947.207844867
667,667,2.3,4.78,2201.5,4575.3,good,Conf_Floodplain,CF,956.415724347
694,694,2.13,4.5,2012.1,4250.9,moderate,Conf_Floodplain,CF,943.722361951
695,695,1.82,4.1,1725.7,3887.5,moderate,Conf_Floodplain,CF,947.282154295
696,696,2.5,5.08,2482.9,5045.3,moderate,Wandering_Gravel,WA,992.819273986
697,697,2.5,4.98,2415.5,4811.6,moderate,Wandering_Gravel,WA,965.546502855
698,698,2.5,4.9,2399.8,4703.6,poor,Wandering_Gravel,WA,959.210709028
719,719,1.98,4.06,1996.5,4093.9,good,Wandering_Gravel,WA,1008.18717664
720,720,2.06,4.2,2066,4212.2,good,Wandering_Gravel,WA,1002.66916212
721,721,2.2,4.47,1511.6,3071.2,good,Wandering_Gravel,WA,686.856073002
722,722,2.3,4.54,2232.3,4406.4,good,Wandering_Gravel,WA,969.982610469
723,723,2.4,4.65,2388.9,4628.4,poor,Wandering_Gravel,WA,995.044506873
724,724,3.27,6.15,2959.4,5565.9,poor,Wandering_Gravel,WA,904.97516008
725,725,3.3,6.2,3309.6,6218,moderate,Wandering_Gravel,WA,1002.67534134
726,726,3.3,6.22,3305.7,6230.7,moderate,Wandering_Gravel,WA,1001.46715287
727,727,3.4,6.33,3413,6354.3,moderate,Wandering_Gravel,WA,1003.61525916
728,728,3.75,6.92,3876.1,7152.6,poor,Wandering_Gravel,WA,1033.73572565
775,775,2.77,5.47,2655.3,5243.4,poor,AlluvialFan,AF,957.592197261
779,779,6.08,10.38,5827.2,9948.3,moderate,Conf_Floodplain,CF,957.514236229
780,780,6.1,10.44,5971.4,10219.9,moderate,Conf_Floodplain,CF,978.298158048
781,781,6.13,10.23,6106.4,10190.6,moderate,Conf_Floodplain,CF,995.760695357
782,782,6.14,10.2,6064.3,10074.2,moderate,Margin_Controlled,MC,987.169875017
783,783,6,10.3,5930.9,10181.3,moderate,Margin_Controlled,MC,987.982678426
784,784,6,10.3,3186.5,5470.2,moderate,Margin_Controlled,MC,530.791490758
785,785,6,10.3,6117.4,10501.5,moderate,Wandering_Gravel,WA,1019.47405297
786,786,10.48,16.88,10837.9,17456.4,moderate,Wandering_Gravel,WA,1034.24876951
810,810,4.3,7.8,2068.7,3752.5,good,Conf_Floodplain,CF,480.511860155
811,811,4.3,7.8,4078.7,7398.6,good,Conf_Floodplain,CF,947.439104539
812,812,4.3,7.88,4127.6,7564,good,Conf_Floodplain,CF,958.959619231
813,813,4.35,7.8,4228.9,7582.8,good,Conf_Floodplain,CF,971.390655012
814,814,4.4,7.86,4318.9,7715,good,Conf_Floodplain,CF,980.939121909
815,815,4.98,8.76,4866.9,8561,moderate,Conf_Floodplain,CF,976.601301682
823,823,3.54,6.32,3386.6,6046.1,good,Conf_Floodplain,CF,955.672710829
824,824,3.58,6.67,4425.7,8245.6,good,Conf_Floodplain,CF,1235.96250821
825,825,3.63,6.72,3564.3,6598.4,good,Conf_Floodplain,CF,981.296917956
827,827,3.7,6.74,3699.7,6739.5,good,Conf_Floodplain,CF,999.585276659
828,828,3.7,6.8,3723.8,6843.8,good,Conf_Floodplain,CF,1006.19247907
829,829,3.7,6.8,3828.7,7036.4,moderate,Conf_Floodplain,CF,1034.93063078
830,830,3.5,6.42,2846.1,5220.6,good,Conf_Floodplain,CF,812.761642442
831,831,3.48,6.53,3508.8,6584,good,Conf_Floodplain,CF,1008.0472858
832,832,3.5,6.55,3489.2,6529.8,good,Conf_Floodplain,CF,996.528819896
833,833,3.5,6.6,3500.4,6600.8,good,Conf_Floodplain,CF,999.783037604
839,839,5.9,10.16,6017.5,10362.3,moderate,Conf_Floodplain,CF,1019.85541841
840,840,5.98,10.2,6230.6,10627.5,moderate,Conf_Floodplain,CF,1042.18054942
870,870,2.6,5.26,2345.6,4745.4,moderate,Conf_Floodplain,CF,902.178256277
871,871,2.58,5.36,2694.7,5598.4,moderate,Conf_Floodplain,CF,1044.72336982
872,872,2.6,5.34,2754.2,5656.6,moderate,Conf_Floodplain,CF,1059.74552558
873,873,2.6,5.3,2599,5297.9,poor,AlluvialFan,AF,999.246494538
874,874,9.4,15.3,5310.7,8644.1,poor,Margin_Controlled,MC,564.50484217
875,875,9.2,15,3241.2,5284.5,poor,Margin_Controlled,MC,352.069348571
876,876,9.2,15,8714,14207.5,poor,Margin_Controlled,MC,945.99686541
877,877,9.2,15,8798.5,14345.4,poor,Margin_Controlled,MC,955.33497245
878,878,9.2,15,8733.5,14239.5,poor,Margin_Controlled,MC,948.158657036
879,879,9.2,15,8783.5,14321,poor,Margin_Controlled,MC,953.676500579
880,880,9.2,15,8822.8,14385,poor,Margin_Controlled,MC,958.008967312
881,881,9.2,15,8805.4,14356.7,poor,Margin_Controlled,MC,956.096161774
882,882,9.38,15.12,8890,14330.1,poor,Margin_Controlled,MC,946.5945491
883,883,7.8,12.9,7793.9,12890,poor,Planform_Controlled,PC,999.068753652
884,884,7.8,13,7551.3,12585.5,poor,Planform_Controlled,PC,967.272599481
885,885,7.84,13,7827.1,12978.6,poor,Planform_Controlled,PC,997.975310186
886,886,7.9,13,8052.1,13250.3,poor,Planform_Controlled,PC,1019.19465626
887,887,8.9,14.54,8625.7,14091.8,poor,Planform_Controlled,PC,968.346912449
888,888,8.96,14.68,9048.1,14824.4,poor,Margin_Controlled,MC,1008.80956784
889,889,6,10.25,2536,4332.3,poor,Wandering_Gravel,WA,422.277628296
890,890,6.5,11,6191.6,10478.2,poor,Wandering_Gravel,WA,951.477809154
891,891,6.5,11,6219.3,10525,poor,Wandering_Gravel,WA,955.794120676
892,892,6.56,11.14,6243.1,10601.9,poor,Wandering_Gravel,WA,950.59636557
893,893,6.66,11.2,6529.3,10980.2,poor,Planform_Controlled,PC,979.719635134
894,894,6.84,11.54,7005.6,11819.4,poor,Planform_Controlled,PC,1024.22430286
895,895,4.23,7.65,5065.2,9160.5,poor,Margin_Controlled,MC,1196.25788286
896,896,5.3,9.2,2521.1,4376.3,poor,Margin_Controlled,MC,475.16269128
897,897,5.37,9.3,5090.9,8816.6,poor,Margin_Controlled,MC,946.867488835
898,898,5.36,9.26,5297.8,9152.5,moderate,Margin_Controlled,MC,987.863509996
899,899,5.44,9.42,5165.4,8944.5,moderate,Margin_Controlled,MC,948.387955558
900,900,5.5,9.5,5502.5,9504.3,moderate,Margin_Controlled,MC,1000.1087948
901,901,5.58,9.57,5534.2,9491.4,moderate,Margin_Controlled,MC,991.317157582
902,902,5.58,9.5,5378.9,9157.6,moderate,Margin_Controlled,MC,963.047577683
903,903,5.5,9.46,5341.1,9186.6,poor,Margin_Controlled,MC,970.306345969
904,904,5.5,9.5,5419,9360,poor,Margin_Controlled,MC,984.692448814
905,905,5.5,9.5,5365.1,9267,poor,Margin_Controlled,MC,974.743170262
906,906,4.4,7.9,1485.5,2667.1,poor,Margin_Controlled,MC,337.261827764
907,907,3.5,6.5,864.9,1606.3,moderate,Conf_Floodplain,CF,246.846156542
908,908,3.58,6.58,3388.1,6227.3,moderate,Conf_Floodplain,CF,945.213451613
909,909,3.62,6.7,3452,6389.1,moderate,Conf_Floodplain,CF,952.533602624
910,910,3.7,6.8,3563,6548.3,moderate,Wandering_Gravel,WA,962.062999895
911,911,3.8,6.96,3683.2,6746.1,moderate,Wandering_Gravel,WA,968.443562973
912,912,3.3,6.22,3194,6020.1,good,Conf_Floodplain,CF,967.01856484100006
913,913,3.4,6.3,3342,6192.6,moderate,Conf_Floodplain,CF,982.343312787
930,930,4.36,7.94,4223.4,7691.2,moderate,Conf_Floodplain,CF,967.841484898
931,931,4.3,7.8,4257.3,7722.5,moderate,Conf_Floodplain,CF,989.581531143
932,932,4.5,8.04,4277.7,7642.8,moderate,Conf_Floodplain,CF,949.494103437
933,933,4.8,8.5,4772.7,8451.6,moderate,Conf_Floodplain,CF,993.888470821
934,934,4.8,8.5,4700.7,8324.2,moderate,Conf_Floodplain,CF,978.66087223
935,935,4.8,8.5,4740.7,8395,poor,Conf_Floodplain,CF,987.12476142
993,993,12.1,19.3,12112.1,19319.3,moderate,Wandering_Gravel,WA,1000.68892756
994,994,12.1,19.3,12264.4,19562.2,moderate,Wandering_Gravel,WA,1013.42406192
995,995,12.1,19.3,12143.4,19369.2,moderate,Wandering_Gravel,WA,1003.30019368
996,996,12.14,19.36,12111.8,19315,moderate,Wandering_Gravel,WA,997.315063518
997,997,12.3,19.6,12168.5,19390.4,moderate,Wandering_Gravel,WA,988.836899917
998,998,12.35,19.6,12447.5,19754.7,moderate,Wandering_Gravel,WA,1007.65693206
999,999,12.6,19.9,5942,9384.6,moderate,Wandering_Gravel,WA,471.466230014
1000,1000,12.63,19.95,12544.5,19814.9,moderate,Wandering_Gravel,WA,992.801551795
1001,1001,12.7,20.1,12527.1,19826.3,moderate,Wandering_Gravel,WA,985.861621431
1002,1002,12.7,20.13,12650,20050.7,moderate,Wandering_Gravel,WA,995.66389735
1003,1003,12.7,20.2,12823.3,20396.1,moderate,Wandering_Gravel,WA,1009.49447605
1004,1004,12.7,20.2,12490.1,19866.2,moderate,Wandering_Gravel,WA,982.918546818
1005,1005,12.7,20.2,12546.5,19955.9,moderate,Wandering_Gravel,WA,987.425668619
1006,1006,12.7,20.2,12453.9,19808.6,moderate,Wandering_Gravel,WA,980.036818268
1007,1007,12.7,20.2,12651.1,20122.3,moderate,Wandering_Gravel,WA,995.751250992
1008,1008,13.26,21,13031.1,20637.4,moderate,Wandering_Gravel,WA,982.162212442
1009,1009,14.1,22.2,10144.1,15971.6,moderate,Wandering_Gravel,WA,719.26182052
1010,1010,14.1,22.2,14045.4,22114.1,moderate,Wandering_Gravel,WA,995.738532106
1011,1011,14.2,22.4,14360.6,22653.3,moderate,Wandering_Gravel,WA,1011.1106143
1012,1012,14.34,22.6,14323.1,22573.3,moderate,Wandering_Gravel,WA,998.453438074
1013,1013,14.4,22.6,14365.6,22546,moderate,Wandering_Gravel,WA,997.229267776
1014,1014,14.4,22.6,14143.7,22197.7,moderate,Wandering_Gravel,WA,981.619446011
1015,1015,14.4,22.6,14343.6,22511.5,moderate,Wandering_Gravel,WA,995.684381075
1016,1016,14.4,22.67,11813.9,18598.7,moderate,Wandering_Gravel,WA,819.975892749
1017,1017,14.4,22.6,14122.2,22164,moderate,Wandering_Gravel,WA,980.106793483
1018,1018,14.4,22.7,14264,22485.7,moderate,Wandering_Gravel,WA,990.086361606
1019,1019,14.4,22.7,14320.6,22574.9,moderate,Wandering_Gravel,WA,994.067219833
1020,1020,14.4,22.7,14518.9,22887.4,moderate,Wandering_Gravel,WA,1008.02146202
1021,1021,14.4,22.7,14187.2,22364.5,moderate,Wandering_Gravel,WA,984.678310258
1022,1022,14.48,22.7,14371.5,22529.9,moderate,Wandering_Gravel,WA,992.06191513
1023,1023,14.5,22.75,14213.8,22300.9,moderate,Wandering_Gravel,WA,979.651763707
1024,1024,14.5,22.8,14446.2,22715.4,moderate,Wandering_Gravel,WA,995.891975303
1025,1025,14.5,22.8,14446.1,22715.2,moderate,Wandering_Gravel,WA,995.8870341
1026,1026,14.5,22.8,14514.3,22822.4,moderate,Wandering_Gravel,WA,1000.64848289
1027,1027,14.5,22.8,14326.7,22527.5,moderate,Wandering_Gravel,WA,987.54425856
1028,1028,14.5,22.8,14388.9,22625.3,poor,Wandering_Gravel,WA,991.88556628
1029,1029,3.15,5.92,3740.5,7029.8,good,Conf_Floodplain,CF,1186.41725203
1030,1030,3.12,6,3010.1,5788.7,good,Conf_Floodplain,CF,963.929961928
1031,1031,3.25,6.1,3116.4,5849.3,good,Conf_Floodplain,CF,957.972907535
1032,1032,3.3,6.3,3227.8,6162.2,good,Planform_Controlled,PC,977.464469188
1033,1033,3.6,6.7,1046.9,1948.5,good,Planform_Controlled,PC,290.77491534
1034,1034,3.6,6.72,3601.7,6723.2,moderate,Planform_Controlled,PC,1000.1349755
1035,1035,3.62,6.66,3536.7,6506.8,moderate,Planform_Controlled,PC,976.325680616
1036,1036,3.6,6.72,3516.4,6563.9,moderate,Planform_Controlled,PC,976.099805986
1037,1037,3.67,6.8,3529,6538.7,moderate,Planform_Controlled,PC,960.668878194
1038,1038,3.7,6.82,3549.4,6542.4,moderate,Planform_Controlled,PC,958.362309217
1039,1039,3.78,6.96,3702.4,6817.1,moderate,Planform_Controlled,PC,978.825084458
1040,1040,3.82,7,3666.2,6718.1,moderate,Planform_Controlled,PC,958.80640262
1041,1041,3.9,7.03,3743.6,6748.1,moderate,Planform_Controlled,PC,958.974152562
1042,1042,3.98,7.24,3816.4,6942.4,moderate,Planform_Controlled,PC,957.947478832
1043,1043,5.28,9.18,6439.8,11196.4,moderate,Planform_Controlled,PC,1219.34652183
1044,1044,5.3,9.2,5243,9101,moderate,Planform_Controlled,PC,988.736421811
1045,1045,5.3,9.2,5199.1,9024.9,moderate,Planform_Controlled,PC,980.339221888
1046,1046,4.8,8.3,3041.8,5259.8,moderate,Planform_Controlled,PC,633.403684421
1047,1047,4.8,8.3,4690.5,8110.6,moderate,Planform_Controlled,PC,976.511639541
1048,1048,4.8,8.3,4668.1,8071.9,moderate,Planform_Controlled,PC,971.765433396
1049,1049,4.32,7.8,4110,7420.8,moderate,Planform_Controlled,PC,950.317558692
1050,1050,4.46,7.94,4287.6,7633.1,moderate,Planform_Controlled,PC,960.449523773
1051,1051,4.5,8,4342.8,7720.5,moderate,Planform_Controlled,PC,964.214139674
1052,1052,7.75,12.8,5914.4,9768.3,moderate,Conf_Floodplain,CF,762.706767015
1053,1053,7.72,12.8,7432.4,12323.1,moderate,Conf_Floodplain,CF,961.835018985
1054,1054,7.7,12.8,7456.4,12395,moderate,Conf_Floodplain,CF,967.539798164
1055,1055,7.3,12.2,4565.5,7630,moderate,Conf_Floodplain,CF,625.390327025
1056,1056,7.3,12.2,7220.6,12067.3,moderate,Conf_Floodplain,CF,988.616804861
1057,1057,7.32,12.24,7123.6,11911.6,moderate,Conf_Floodplain,CF,972.424719739
1058,1058,7.4,12.3,7384.5,12274.2,moderate,Conf_Floodplain,CF,997.533454103
1059,1059,6.2,10.5,2416.5,4092.4,moderate,Conf_Floodplain,CF,389.421843663
1060,1060,8.35,13.75,9877.7,16265.7,poor,Conf_Floodplain,CF,1182.69139643
1061,1061,8.4,13.8,8320,13668.6,moderate,Conf_Floodplain,CF,989.979758575
1062,1062,8.4,13.8,8396.2,13793.7,moderate,Conf_Floodplain,CF,999.184943761
1063,1063,8.45,13.85,8349.6,13685.5,moderate,Conf_Floodplain,CF,987.590093743
1064,1064,8.5,13.98,8389,13797.4,moderate,Conf_Floodplain,CF,986.382812511
1065,1065,8.5,14,8150.8,13424.9,moderate,Conf_Floodplain,CF,957.95085485
1066,1066,8.5,14,8356.8,13764.2,moderate,Conf_Floodplain,CF,982.545654179
1067,1067,8.53,13.95,8178.4,13374.9,moderate,Conf_Floodplain,CF,957.798100627
1068,1068,7.9,13.07,5655.3,9356.3,moderate,Conf_Floodplain,CF,715.51013919
1069,1069,7.9,13.1,7748.3,12848.4,moderate,Conf_Floodplain,CF,980.163214742
1070,1070,10.7,17.2,9576.1,15393.4,moderate,Conf_Bedrock,CB,894.22257345
1071,1071,10.88,17.2,11125.6,17588.2,moderate,Conf_Bedrock,CB,1022.5561731
1072,1072,10.96,17.44,11186,17799.6,moderate,Conf_Bedrock,CB,1020.58428991
1073,1073,11,17.6,11037.3,17659.7,moderate,Conf_Bedrock,CB,1003.09892111
1074,1074,11,17.56,11089.7,17703.1,moderate,Conf_Bedrock,CB,1007.92907891
1075,1075,11.1,17.5,11614.1,18310.6,moderate,Conf_Bedrock,CB,1046.66052415
1076,1076,11.1,17.5,11574.5,18248.1,moderate,Conf_Bedrock,CB,1043.03933595
1077,1077,11.12,17.6,11531.8,18251.8,moderate,Conf_Bedrock,CB,1037.2392104
1078,1078,9.2,14.9,3412.3,5526.4,good,Conf_Bedrock,CB,370.469226388
1079,1079,9.2,14.98,8786.1,14306.1,moderate,Conf_Bedrock,CB,953.980056285
1080,1080,11.1,17.7,12170.4,19406.8,moderate,Conf_Bedrock,CB,1096.10223176
1081,1081,11.1,17.7,10998.3,17537.8,moderate,Conf_Bedrock,CB,990.350475532
1082,1082,11.8,18.8,12259.6,19532.3,moderate,Conf_Bedrock,CB,1037.80507179
1083,1083,11.8,18.88,11156.6,17850.5,moderate,Conf_Bedrock,CB,944.290237013
1084,1084,11.8,18.9,11189.4,17922.1,moderate,Conf_Bedrock,CB,947.11883818
1085,1085,11.94,19,11407.2,18152.1,moderate,Conf_Bedrock,CB,954.344390734
1086,1086,12,19.02,11352.6,17993.9,moderate,Conf_Bedrock,CB,944.873950098
1087,1087,12,19.1,11342.1,18052.9,moderate,Conf_Bedrock,CB,943.985185449
1088,1088,12,19.1,11722.6,18658.5,moderate,Conf_Bedrock,CB,976.182273418
1089,1089,12,19.1,11350.2,18065.8,moderate,Conf_Bedrock,CB,944.671469427
1090,1090,12.02,19.14,11457.1,18243.7,moderate,Conf_Bedrock,CB,952.104956227
1091,1091,12.1,19.3,3321.3,5297.6,moderate,Conf_Bedrock,CB,274.201883095
1092,1092,10.43,16.65,10305.5,16451.3,moderate,Conf_Bedrock,CB,987.546951262
1093,1093,12.3,19.3,11888.5,18654.4,moderate,Conf_Bedrock,CB,965.697470775
1094,1094,12.3,19.32,11962.3,18789.6,moderate,Conf_Bedrock,CB,971.785917362
1095,1095,13.2,20.8,1879.6,2961.8,moderate,Conf_Bedrock,CB,142.295896555
1096,1096,12.5,19.6,5774.7,9054.8,moderate,Conf_Bedrock,CB,461.878001429
1097,1097,12.4,19.6,12316.7,19468.3,moderate,Conf_Bedrock,CB,992.842084571
1098,1098,12.3,19.6,11893.9,18952.9,moderate,Conf_Bedrock,CB,966.138452828
1099,1099,12.32,19.6,11901.7,18934.6,moderate,Conf_Bedrock,CB,965.188104606
1100,1100,13.1,20.7,6864.8,10847.4,moderate,Conf_Bedrock,CB,524.214135801
1101,1101,13.1,20.7,13306.1,21025.7,moderate,Conf_Bedrock,CB,1015.62543376
1102,1102,13.16,20.8,13736.9,21711.8,moderate,Conf_Bedrock,CB,1044.15516586
1103,1103,13.2,20.8,13351.1,21038.1,moderate,Conf_Bedrock,CB,1011.27767821
1104,1104,13.2,20.84,13167,20787.9,moderate,Conf_Bedrock,CB,997.123931562
1105,1105,13.2,20.84,13212.5,20859.7,poor,Conf_Bedrock,CB,1000.62179603
1112,1112,2.76,5.52,2660.8,5321.7,good,Conf_Floodplain,CF,963.25709578
1113,1113,2.88,5.68,2750.3,5424.2,good,Conf_Floodplain,CF,954.040658829
1114,1114,2.9,5.72,2758.5,5440.8,good,Conf_Floodplain,CF,950.231803975
1115,1115,3.4,6.42,2769.7,5229.9,good,Conf_Floodplain,CF,814.034352279
1116,1116,3.44,6.5,3391.1,6407.6,moderate,Conf_Floodplain,CF,985.254086805
1117,1117,3.56,6.8,3598.7,6873.8,poor,Conf_Floodplain,CF,1010.63911426
1118,1118,3.6,6.86,3646.9,6949.4,poor,Conf_Floodplain,CF,1012.83751919
1119,1119,3.56,6.8,3601.4,6879,poor,AlluvialFan,AF,1011.41289608
1120,1120,3.5,6.8,3691.1,7171.4,poor,AlluvialFan,AF,1054.94794556
1121,1121,3.5,6.8,3650.3,7092,poor,AlluvialFan,AF,1043.13501486
1122,1122,3.5,6.8,3627.2,7047.2,moderate,AlluvialFan,AF,1036.4669114
1123,1123,3.5,6.66,3632.3,6911.8,moderate,AlluvialFan,AF,1037.94384598
1124,1124,3.5,6.7,3572.6,6839,moderate,AlluvialFan,AF,1020.68426196
1125,1125,3.54,6.7,3643.4,6895.6,moderate,AlluvialFan,AF,1029.237506
1126,1126,3.53,6.7,3636.4,6901.9,moderate,AlluvialFan,AF,1030.18135152
1127,1127,3.7,6.92,3772.7,7056,moderate,AlluvialFan,AF,1019.57452972
1128,1128,3.9,7.2,3986.5,7359.7,moderate,Wandering_Gravel,WA,1022.11264037
1129,1129,3.9,7.28,4023,7509.6,moderate,Wandering_Gravel,WA,1031.58818419
1130,1130,3.98,7.34,4108.1,7576.2,moderate,Wandering_Gravel,WA,1032.24634499
1131,1131,4,7.4,4070.9,7531.3,moderate,Wandering_Gravel,WA,1017.62724068
1132,1132,4.08,7.47,4041.2,7399,moderate,Wandering_Gravel,WA,990.042772116
1133,1133,4.28,7.74,4363.2,7890.4,moderate,Wandering_Gravel,WA,1019.34576586
1134,1134,5,8.7,4960.1,8630.6,moderate,Wandering_Gravel,WA,991.578946789
1135,1135,5,8.8,5039.2,8869,moderate,Wandering_Gravel,WA,1007.594893
1136,1136,5,8.8,5016,8828.2,moderate,Wandering_Gravel,WA,1002.90609932
1137,1137,5,8.8,5029.9,8852.6,moderate,Wandering_Gravel,WA,1005.71171139
1138,1138,5,8.8,4968,8743.7,moderate,Wandering_Gravel,WA,993.171208006
1139,1139,5,8.8,4927.3,8672,moderate,Wandering_Gravel,WA,984.917143881
1140,1140,5.05,8.9,5110.9,9007.4,moderate,Wandering_Gravel,WA,1011.88192271
1141,1141,5,8.9,5022.7,8940.4,moderate,Wandering_Gravel,WA,1004.25711593
1142,1142,5,8.9,5010.1,8918.1,moderate,Wandering_Gravel,WA,1001.71021841
1143,1143,5,8.9,5000,8900,moderate,Wandering_Gravel,WA,999.653388948
1144,1144,5.53,9.57,5556.9,9616.6,moderate,Wandering_Gravel,WA,1004.5880259
1145,1145,5.7,9.8,5652.7,9718.7,moderate,Wandering_Gravel,WA,991.254370948
1146,1146,5.7,9.8,5712,9820.7,moderate,Wandering_Gravel,WA,1001.79057458
1147,1147,5.7,9.8,5690.9,9784.3,moderate,Wandering_Gravel,WA,998.031079031
1148,1148,5.92,10.18,5898.1,10142.3,moderate,Wandering_Gravel,WA,995.906263306
1149,1149,6,10.3,5964,10238.2,moderate,Wandering_Gravel,WA,993.576779052
1150,1150,6,10.3,5992,10286.3,moderate,Wandering_Gravel,WA,998.307092741
1151,1151,6,10.3,5999.4,10298.9,moderate,Wandering_Gravel,WA,999.544773868
1152,1152,6,10.3,6072.8,10424.9,moderate,Wandering_Gravel,WA,1011.94072625
1153,1153,6.07,10.37,6061.1,10354.8,moderate,Wandering_Gravel,WA,998.16586779
1160,1160,4.7,8.1,2187.9,3770.6,moderate,Margin_Controlled,MC,465.52151927
1171,1171,2.4,4.8,2277.5,4555.1,good,Conf_Floodplain,CF,948.603793642
1172,1172,2.58,5.12,2609.5,5178.6,good,Conf_Floodplain,CF,1011.27359716
1173,1173,2.66,5.3,2637.6,5255.4,good,Conf_Floodplain,CF,991.113456163
1174,1174,2.7,5.38,2634.8,5250.1,moderate,Conf_Floodplain,CF,975.130838696
1178,1178,3.87,7.07,3665.5,6696.4,good,Conf_Floodplain,CF,946.262097097
1181,1181,2.24,4.68,2336.6,4881.8,good,Conf_Floodplain,CF,1043.42411784
1182,1182,2.42,4.98,2516.7,5178.9,good,Conf_Floodplain,CF,1040.20364182
1183,1183,2.4,5.08,2430.4,5144.4,good,Conf_Floodplain,CF,1012.51351701
1184,1184,2.44,5.26,2419.8,5216.4,good,Conf_Floodplain,CF,991.230776308
1185,1185,2.5,5.1,2563.3,5229.2,good,Conf_Floodplain,CF,1025.38092118
1186,1186,2.7,5.38,2781,5541.5,good,Conf_Floodplain,CF,1030.12268772
1187,1187,2.9,5.68,2878.9,5638.6,moderate,Conf_Floodplain,CF,992.256632767
1188,1188,2.98,5.78,2968.8,5758.2,moderate,Conf_Floodplain,CF,995.834925498
1189,1189,3.1,5.96,3143.4,6043.5,moderate,Conf_Floodplain,CF,1013.87064643
1190,1190,3.3,6.26,3250.9,6166.8,moderate,Conf_Floodplain,CF,984.543154471
1191,1191,3.36,6.36,3412.8,6460,moderate,Conf_Floodplain,CF,1015.61132016
1192,1192,3.4,6.4,3455.1,6503.7,poor,Conf_Floodplain,CF,1016.11007596
1220,1220,5.1,8.98,5322.6,9372,moderate,Wandering_Gravel,WA,1043.77452043
1221,1221,5.2,9.1,5384.9,9423.6,moderate,Wandering_Gravel,WA,1035.59725493
1222,1222,5.2,9.1,5382.3,9419,moderate,Wandering_Gravel,WA,1035.07498937
1223,1223,5.28,9.14,5508.7,9535.9,moderate,Wandering_Gravel,WA,1043.42299688
1224,1224,5.3,9.2,5579.6,9685.4,moderate,Wandering_Gravel,WA,1052.96462308
1227,1227,15.4,24.1,15833.7,24778.7,poor,Margin_Controlled,MC,1027.84682857
1228,1228,15.4,24.1,15534.7,24310.7,moderate,Margin_Controlled,MC,1008.56739604
1229,1229,15.4,24.1,15655.4,24499.7,moderate,Margin_Controlled,MC,1016.48582818
1230,1230,15.4,24.26,15910.1,25063.6,moderate,Margin_Controlled,MC,1033.20889534
1231,1231,15.5,24.3,15581.6,24427.9,moderate,Conf_Bedrock,CB,1005.03872202
1232,1232,15.6,24.3,16187.1,25214.5,moderate,Conf_Bedrock,CB,1037.75919245
1233,1233,15.6,24.26,15843.2,24638.1,moderate,Conf_Bedrock,CB,1015.46994336
1234,1234,20.2,31.2,16868.3,26054.1,moderate,Conf_Bedrock,CB,834.909320565
