GU,GUKey,UnitID,ForceType,ForceElem,ForceHyd,Perimeter,ElongRatio,Morphology,Position,Orient,OrientCat,bfSlope,bfSlopeSm,bedSlope,Area,Width,Length,LtoWRatio,bfwRatio,ThalwegCh,ThalwegTyp,ThalwegCt,VisitID
Bank,Bk,3,"NA","NA","NA",28.1999953557,0.255945375232,Elongated,Margin Attached,2.85612631571,Longitudinal,2.2899518299,1.7810926905,23.6785134243,5.19999828758,0.517241835405,10.0533211578,19.4364037664,0.0502176539229,None,None,0,1735
Bank,Bk,4,"NA","NA","NA",23.7992050706,0.291709697348,Elongated,Margin Attached,12.4709850659,Longitudinal,1.47715307234,1.32682951449,22.940124875,4.52993616355,0.55022670507,8.23285406143,14.9626580927,0.0534200684534,None,None,0,1735
Bank,Bk,5,"NA","NA","NA",16.9999971986,0.314650832588,Elongated,Margin Attached,-153.44347009,Diagonal,2.99829258573,2.3392365117,20.2747933595,3.44999886341,0.517944372179,6.66094478235,12.8603478291,0.0502858613766,None,None,0,1735
Bank,Bk,6,"NA","NA","NA",77.3999872599,0.176325317022,Elongated,Margin Attached,-26.7380895913,Diagonal,1.56910127162,1.61330241023,26.5032104843,18.439993927,0.671026725449,27.4802675179,40.9525678721,0.0651482257718,None,None,0,1735
Bank,Bk,7,"NA","NA","NA",72.7996368962,0.149570629859,Elongated,Margin Attached,3.40531422654,Longitudinal,1.44931609624,1.41868388684,25.4579791861,11.6399683124,0.452237923977,25.7385939905,56.9138336834,0.0439065945609,None,None,0,1735
Bank,Bk,8,"NA","NA","NA",104.19812701,0.134845983095,Elongated,Margin Attached,-2.76802378196,Longitudinal,2.02408565445,1.84274840746,26.4483426583,18.5799940148,0.515116612386,36.0694910007,70.0219913966,0.0500113215909,None,None,0,1735
Bank,Bk,9,"NA","NA","NA",9.79989839894,0.501526095605,Elongated,Margin Attached,72.0848096631,Diagonal,8.88142724471,4.58694156339,23.288147382,2.41998420183,0.691424171551,3.49999942351,5.06201484924,0.0671285603447,None,None,0,1735
Bank,Bk,10,"NA","NA","NA",61.798995844,0.152622316504,Elongated,Margin Attached,-15.9673902101,Diagonal,1.4272737115,1.6098134586,25.5272595889,9.60005943842,0.419082725085,22.9073136729,54.6606011218,0.0406876432121,None,None,0,1735
Bank,Bk,11,"NA","NA","NA",36.7989030938,0.246361302097,Elongated,Margin Attached,32.664372281,Diagonal,1.83195925658,1.93859818116,25.6993015952,7.81007482942,0.610161562526,12.8000111923,20.9780687254,0.059238986653,None,None,0,1735
Bank,Bk,12,"NA","NA","NA",12.5997981084,0.349598929176,Elongated,Margin Attached,52.4314176808,Diagonal,3.13658517166,3.6201246878,26.4140503392,2.04998432459,0.443598553256,4.62126016764,10.4176628479,0.0430678207045,Secondary,Anabranch,1,1735
Bank,Bk,13,"NA","NA","NA",18.7999969032,0.286471298132,Elongated,Margin Attached,55.0939863746,Diagonal,1.90644438663,2.26967416791,22.4374428191,3.39999887859,0.468128692003,7.26295767954,15.5148740157,0.0454493875731,None,None,0,1735
Bank,Bk,14,"NA","NA","NA",18.2000970558,0.279304996914,Elongated,Margin Attached,-6.82146731708,Longitudinal,2.99084025774,2.94734127531,32.3426148341,2.63000413392,0.401422469523,6.55171131063,16.3212371206,0.0389730552935,None,None,0,1735
Bank,Bk,15,"NA","NA","NA",319.99994828,0.082474030493,Elongated,Margin Attached,9.5368233285,Longitudinal,1.88631873933,1.82713168954,31.1991729819,77.6099144447,0.643903192861,120.530407839,187.187156665,0.0625148730933,Main,Cut-off,1,1735
Glide-Run,GR,16,"NA","NA","NA",88.0000856408,0.335803167986,Elongated,Margin Detached,7.45303814301,Longitudinal,1.71707129929,1.81048739613,6.12840952028,64.4897937681,2.38987419709,26.9845977025,11.291220992,0.232026621077,Main,Main,1,1735
Glide-Run,GR,17,"NA","NA","NA",64.7997895301,0.517317018891,Elongated,Mid Channel,-25.3900793768,Diagonal,1.44275515111,1.56177654392,5.11012172582,37.3298877128,2.80110807358,13.3268287878,4.7576988955,0.271952240153,Main,Main,1,1735
Glide-Run,GR,18,"NA","NA","NA",150.999975312,0.29974737651,Elongated,Margin Attached,-0.207759468069,Longitudinal,1.50390748841,1.52292688243,5.39903989005,94.6499238451,2.58440327312,36.6235118295,14.1709740931,0.250912939138,Main,"Main, Split, Cut-off",4,1735
Glide-Run,GR,19,"NA","NA","NA",184.620231875,0.315352233943,Elongated,Channel Spanning,-3.09319497678,Longitudinal,1.38275865392,1.44037444542,6.21619731019,139.613127259,3.30220322125,42.2787811363,12.8032038925,0.320602254491,Main,"Main, Cut-off",2,1735
Glide-Run,GR,20,"NA","NA","NA",143.999176757,0.268929271706,Elongated,Margin Attached,-16.8833971309,Diagonal,1.58392859356,1.6191445141,6.78617732184,58.0794908796,1.81632781351,31.9763263259,17.6049312729,0.176342506166,Main,"Main, Cut-off",2,1735
Glide-Run,GR,21,"NA","NA","NA",105.99928353,0.362038721804,Elongated,Channel Spanning,-73.5308747686,Diagonal,2.85882433125,2.08823840362,10.8573889592,31.4092451073,1.79816081544,17.4674282954,9.7140523503,0.174578719945,"Main, Secondary","Braid, Anabranch",4,1735
Margin Attached Bar,Br,22,"NA","NA","NA",16.999997206,0.335785549009,Elongated,Margin Attached,4.97259244954,Longitudinal,2.45217461586,2.10320403196,21.1041851662,3.32999890473,0.543036228452,6.13218553433,11.2924059446,0.0527219639274,None,None,0,1735
Margin Attached Bar,Br,23,"NA","NA","NA",28.3999953251,0.340095614906,Elongated,Margin Attached,4.43713347113,Longitudinal,1.96960384306,2.14136003938,13.7112015626,10.7499964607,0.988211606158,10.8782333599,11.0079999993,0.0959428743842,None,None,0,1735
Margin Attached Bar,Br,24,"NA","NA","NA",16.3999972977,0.601979865024,NA,Margin Attached,-3.40828597712,Longitudinal,1.38637260502,1.25194215122,13.0982901628,5.47999819553,1.24886912876,4.38796833819,3.51355337172,0.121249429976,None,None,0,1735
Margin Attached Bar,Br,25,"NA","NA","NA",122.399979845,0.240647278478,Elongated,Margin Attached,-24.2742122673,Diagonal,2.20815253276,1.89045418419,11.2555313437,64.2199788597,1.7090736993,37.5758979183,21.9861191087,0.165929485369,Main,Main,1,1735
Margin Attached Bar,Br,26,"NA","NA","NA",71.3999882434,0.353680254669,Elongated,Margin Attached,8.91057724425,Longitudinal,1.37328944645,1.50611395715,9.16325169038,38.2799873938,1.93928422587,19.7392351689,10.1786189489,0.188280021929,None,None,0,1735
Margin Attached Bar,Br,27,"NA","NA","NA",66.9999889731,0.344595506815,Elongated,Margin Attached,17.9619144689,Diagonal,1.69326561699,1.72637581844,6.83407171721,37.9399875121,1.88106134714,20.1694578275,10.7223817331,0.182627315256,Main,Cut-off,1,1735
Margin Attached Bar,Br,28,"NA","NA","NA",42.1999930535,0.378732492876,Elongated,Margin Attached,7.20851040525,Longitudinal,1.78267736529,1.45662485839,8.23888661489,23.8699921423,1.63984749877,14.55622682,8.87657348073,0.159208495026,None,None,0,1735
Margin Attached Bar,Br,29,"NA","NA","NA",35.5999941416,0.557419988424,Elongated,Margin Attached,17.3792567331,Diagonal,2.52521274263,2.35897649446,9.27737056752,26.1799913794,2.52762152322,10.357559919,4.09774953403,0.245400147886,None,None,0,1735
Margin Attached Bar,Br,30,"NA","NA","NA",16.9999972023,0.439550256622,Elongated,Margin Detached,0.688220941494,Longitudinal,1.51793027296,1.97321616343,10.0135669485,5.76999810033,0.935709697196,6.1664404223,6.59012131731,0.0908456016695,None,None,0,1735
Margin Attached Bar,Br,31,"NA","NA","NA",20.9999965429,0.802594476895,NA,Margin Attached,8.81832328227,Longitudinal,2.02948666607,2.01919179442,5.20451643625,15.8099947936,2.82817831177,5.59016902427,1.97659709114,0.274580418618,None,None,0,1735
Margin Attached Bar,Br,32,"NA","NA","NA",31.9999947324,0.30270800499,Elongated,Margin Attached,4.1092573285,Longitudinal,1.73064794985,1.56453434944,6.61834661174,9.24999695467,0.815904743426,11.3371040298,13.8951319026,0.0792140527598,None,None,0,1735
Margin Attached Bar,Br,33,"NA","NA","NA",65.3999892306,0.319503890859,Elongated,Margin Attached,-8.76735529215,Longitudinal,2.48317454794,2.05924714656,8.99273454596,46.6799846289,1.93457807154,24.1292844758,12.4726341267,0.187823113742,None,None,0,1735
Margin Attached Bar,Br,34,"NA","NA","NA",19.9999967087,0.689385127976,NA,Margin Attached,-17.2572262132,Diagonal,1.44845273828,2.1481786124,3.23773767273,11.519996207,2.07363748754,5.55545329224,2.67908606284,0.201324027916,None,None,0,1735
Margin Attached Bar,Br,35,"NA","NA","NA",69.9860400607,0.357235467342,Elongated,Margin Attached,12.2248233797,Longitudinal,1.96485317617,1.88992672566,3.86523313299,24.0160495723,1.55149404598,15.4793050186,9.97703153213,0.150630489901,None,None,0,1735
Margin Attached Bar,Br,36,"NA","NA","NA",34.1998945252,0.370217811928,Elongated,Margin Attached,-56.1554500318,Diagonal,1.4637089685,1.72987156412,9.23349146225,14.3299902828,1.24200977796,11.5377435323,9.28957544216,0.120583473589,None,None,0,1735
Margin Attached Bar,Br,37,"NA","NA","NA",12.5998979367,0.735755770711,NA,Margin Attached,65.7446179674,Diagonal,2.9283506481,2.56934541117,11.200247798,3.77981375532,1.26769166508,2.98165071163,2.35203148664,0.123076860688,None,None,0,1735
Margin Attached Bar,Br,38,"NA","NA","NA",13.7999977302,0.501158033826,Elongated,Margin Attached,52.9058016314,Diagonal,1.81989475859,1.7637913012,12.4692594945,3.8799987234,0.874853322138,4.43502770718,5.06945289564,0.0849372157416,None,None,0,1735
Margin Attached Bar,Br,39,"NA","NA","NA",88.400085558,0.442675838293,Elongated,Margin Attached,5.83430415407,Longitudinal,3.54788672337,3.57920753573,6.18674385287,79.6901137621,3.50213432129,22.7547279605,6.4973886987,0.340013040902,Main,Cut-off,2,1735
Mid Channel Bar,Bc,40,"NA","NA","NA",53.4001912102,0.345321988465,Elongated,Mid Channel,1.22922795334,Longitudinal,1.67432905079,1.77805099259,2.86511290991,34.4002886731,1.79494040481,19.16514252,10.677314115,0.17426605872,None,None,0,1735
Mid Channel Bar,Bc,41,"NA","NA","NA",59.2001903098,0.562092736788,Elongated,Mid Channel,-30.9771146942,Diagonal,3.2330528949,2.97022058388,8.43736331341,34.9403584941,2.94453288575,11.8661804265,4.02990249623,0.285876979199,Main,Braid,2,1735
Mid Channel Bar,Bc,42,"NA","NA","NA",11.5999980923,0.742907014341,NA,Mid Channel,-38.2130029462,Diagonal,1.65180482703,2.11891352255,7.01730872974,5.30999825221,1.51714260726,3.49999942444,2.30696798554,0.147295398763,None,None,0,1735
Mid Channel Bar,Bc,43,"NA","NA","NA",15.7996975241,0.424641488865,Elongated,Mid Channel,6.78699719075,Longitudinal,1.30842560078,1.37498961305,3.81273603694,4.08996865297,0.761074499722,5.3739399421,7.06099067051,0.0738907281284,None,None,0,1735
Pocket Pool,Pk,44,"NA","NA","NA",6.79999887757,0.793099242681,NA,Mid Channel,-15.2636396988,Diagonal,1.27438888453,1.53398686859,2.01989637232,1.96999935118,0.986518727376,1.99692037923,2.0242092966,0.095778517221,Main,Main,1,1735
Pocket Pool,Pk,45,"NA","NA","NA",5.39999911189,0.84278043318,NA,Mid Channel,-26.5735724304,Diagonal,1.89923627995,1.97732907931,3.86734563333,1.34999955595,0.867812725204,1.55563466257,1.79259259214,0.0842536626412,Main,"Main, Split",2,1735
Pocket Pool,Pk,46,"NA","NA","NA",6.39999894425,0.843377528605,NA,Mid Channel,-46.1171399184,Diagonal,1.36196316606,1.619988425,2.44516548835,1.80999940379,1.0055553904,1.79999970272,1.79005524699,0.0976267369318,None,None,0,1735
Pocket Pool,Pk,47,"NA","NA","NA",8.59999858402,0.39498117404,Elongated,Mid Channel,6.43004845033,Longitudinal,2.63638330207,2.20614717187,3.38284003409,1.18999960817,0.381851554413,3.11639325393,8.16126900077,0.0370729664479,Main,Main,1,1735
Pocket Pool,Pk,48,"NA","NA","NA",15.5999974329,0.419965049456,Elongated,Margin Detached,2.83144302202,Longitudinal,1.16553869233,1.60624855369,5.67022767807,4.14999863375,0.758196687961,5.4735119523,7.21911878437,0.0736113289282,Main,Main,1,1735
Pocket Pool,Pk,49,"NA","NA","NA",6.19999897666,0.750050300281,NA,Mid Channel,12.7330150559,Longitudinal,0.892740655494,1.01297471398,1.191252695,1.51999949927,0.819514928054,1.85475510846,2.26323529318,0.0795645561217,Main,Main,1,1735
Pocket Pool,Pk,50,"NA","NA","NA",6.19999898225,0.585619956083,Elongated,Mid Channel,-41.6725982374,Diagonal,0.749481634433,0.818537321411,1.00636356794,1.18999960864,0.566153288477,2.10190355308,3.71260504153,0.0549663386871,Main,Main,1,1735
Pocket Pool,Pk,51,"NA","NA","NA",8.59999858215,0.513292127031,Elongated,Mid Channel,-24.9733539813,Diagonal,0.770931813062,0.983650742208,1.64337251313,2.03999932878,0.649717212769,3.13982651019,4.83260478326,0.0630793410455,Main,Main,1,1735
Pocket Pool,Pk,52,"NA","NA","NA",10.5999982543,0.784235281582,NA,Mid Channel,8.83059226283,Longitudinal,3.16860627198,3.37109419404,3.17361587555,4.86999839639,1.53375341613,3.17521600616,2.07022587385,0.148908098653,None,None,0,1735
Pocket Pool,Pk,53,"NA","NA","NA",12.5999979284,0.483104589849,Elongated,Margin Detached,0.923042183034,Longitudinal,2.11039161242,1.95765010437,7.0262295122,3.51999884054,0.803261923923,4.38213082895,5.45541958163,0.0779865945556,Main,Cut-off,1,1735
Pocket Pool,Pk,54,"NA","NA","NA",9.99979852876,0.499030033106,Elongated,Margin Detached,4.81015779037,Longitudinal,1.8667721281,1.58342033493,5.5417771476,2.27005425218,0.666330294959,3.40680030512,5.11278014956,0.0646922616465,Main,Cut-off,1,1735
Pocket Pool,Pk,55,"NA","NA","NA",6.59999891371,0.823407936987,NA,Mid Channel,51.7869970538,Diagonal,1.47177333003,1.72899228195,6.86891921039,2.12999929914,1.06499982513,1.99999967031,1.87793427109,0.103398041275,Main,"Main, Split",2,1735
Pocket Pool,Pk,56,"NA","NA","NA",6.00009906077,0.508309271708,Elongated,Margin Detached,-34.3989281029,Diagonal,1.84030921568,1.61952450601,3.97913644151,1.10004463633,0.472474030572,2.32826476197,4.92781531115,0.0458712651041,Main,Cut-off,1,1735
Pocket Pool,Pk,57,"NA","NA","NA",11.1999981552,0.776193277143,NA,Margin Attached,-104.332076252,Transverse,1.71765225306,2.51204619797,16.0130658656,5.01999834741,1.54122633499,3.25714545192,2.11334661105,0.149633624757,Main,Braid,2,1735
Pocket Pool,Pk,58,"NA","NA","NA",6.20019913719,0.572353262489,Elongated,Mid Channel,2.7798256644,Longitudinal,1.27589623678,1.64434860695,3.07594796438,1.24010959186,0.564857569884,2.19543767841,3.88671019998,0.0548405407655,Main,Split,1,1735
Pocket Pool,Pk,59,"NA","NA","NA",12.3999979589,0.542421378451,Elongated,Margin Attached,-58.3493063754,Diagonal,1.7474522006,1.51821420581,8.28758288171,4.1799986240300004,0.982810131208,4.25310900986,4.327498135,0.0954184593406,Secondary,Anabranch,1,1735
Pocket Pool,Pk,60,"NA","NA","NA",8.59999858402,0.527708906127,Elongated,Margin Detached,-9.88434529982,Longitudinal,3.29329614956,3.42234438291,5.9790787629,2.10999930544,0.679329285604,3.10600374539,4.57216229479,0.0659542995732,Main,Main,1,1735
Pocket Pool,Pk,61,"NA","NA","NA",10.9999981914,0.647424818903,NA,Margin Attached,-38.1217908357,Diagonal,3.60681699813,3.52173715341,7.99920253641,4.2699985943,1.18562668998,3.60146969563,3.03760848677,0.115109387377,Main,Cut-off,1,1735
Pool,Po,62,"NA","NA","NA",15.1999975014,0.488747941194,Elongated,Mid Channel,-18.2249629276,Diagonal,1.59570303268,1.74833337205,4.28990525626,5.93999804625,1.05565704251,5.626825576,5.33016438998,0.102490975001,Main,Main,1,1735
Pool,Po,63,"NA","NA","NA",19.1999968819,0.541416209423,Elongated,Mid Channel,21.5134845665,Diagonal,1.06552790425,1.38147481623,7.55501876644,8.62997215752,1.40955072242,6.12249848142,4.34358152852,0.136849584701,Main,Main,1,1735
Pool,Po,64,"NA","NA","NA",16.5999972615,0.675721434709,NA,Mid Channel,5.59611794171,Longitudinal,1.4193695582,1.73865835676,6.94082638777,10.0799966802,1.90126497314,5.30173164844,2.78852854459,0.184588832344,Main,Main,1,1735
Pool,Po,65,"NA","NA","NA",19.9999967087,0.668810697982,NA,Mid Channel,-148.183635833,Diagonal,2.38273442565,2.15647309338,13.4266549761,14.1799953305,2.23195797153,6.35316413275,2.84645329966,0.216694948692,Main,"Split, Cut-off",2,1735
Pool,Po,66,"NA","NA","NA",21.5999964438,0.457112741928,Elongated,Margin Detached,8.45565689991,Longitudinal,0.86734432648,1.06951919814,4.85207079957,8.94999705339,1.21193556629,7.38487862088,6.09345812292,0.117663647213,Main,Main,1,1735
Pool,Po,67,"NA","NA","NA",24.7999959178,0.909094755672,NA,Margin Detached,-81.1816763973,Transverse,2.18154374897,2.27515321326,11.7955623311,29.5999902543,4.38328484317,6.75292419118,1.54060811305,0.425561635259,Main,Main,1,1735
Pool,Po,68,"NA","NA","NA",15.5997975156,0.782782383852,NA,Mid Channel,-37.2711138411,Diagonal,2.85921171776,2.55401621728,1.10408497745,8.78004710914,2.05557924416,4.27132504577,2.07791796785,0.199570800404,"Main, Secondary","Main, Anabranch",2,1735
Pool,Po,69,"NA","NA","NA",13.9998977192,0.620039271556,NA,Margin Detached,-38.6731664088,Diagonal,1.18310455674,1.91970294968,6.48188619491,6.57998783373,1.40953706316,4.66819071715,3.31186092168,0.136848258559,"Main, Secondary","Braid, Anabranch",3,1735
Pool,Po,70,"NA","NA","NA",28.9997953014,0.371564050505,Elongated,Margin Attached,-3.21501838738,Longitudinal,1.59477138831,1.537590174,9.97405459581,12.6299408413,1.1702512239,10.7925038516,9.22238202461,0.11361662368,Main,"Main, Cut-off",2,1735
Pool,Po,71,"NA","NA","NA",13.9999976959,0.85847679586,NA,Mid Channel,25.6534907951,Diagonal,1.85366596369,1.62586615282,12.3599184102,8.00999736251,2.15322545209,3.7199993873,1.72764044921,0.209051014766,Secondary,Anabranch,1,1735
Pool,Po,72,"NA","NA","NA",12.9999978598,0.648164576066,NA,Mid Channel,58.0485662783,Diagonal,1.51444812371,2.25523381508,12.8382825832,6.4999978601,1.46449082805,4.43840120785,3.03067873342,0.142183575539,Secondary,Anabranch,1,1735
Pool,Po,73,"NA","NA","NA",13.1999978255,0.656225306952,NA,Margin Detached,-4.92057354792,Longitudinal,2.50976467212,3.71877571572,10.2388363873,5.97999803152,1.42215932235,4.20487208257,2.95668144664,0.138073720617,"Secondary, Main","Split, Anabranch, Cut-off",3,1735
Rapid,Ra,74,"NA","NA","NA",74.5995878111,0.33635000335,Elongated,Mid Channel,-14.9838026717,Longitudinal,2.33406552817,2.44839795277,3.22822277572,40.8604815456,1.90540777877,21.444481334,11.2545364688,0.184991046483,"Main, Secondary","Main, Anabranch, Braid",3,1735
Rapid,Ra,75,"NA","NA","NA",44.1996929729,0.39070684095,Elongated,Margin Attached,-40.8959819105,Diagonal,3.85537681444,3.60594149661,6.58547909969,30.8901548013,1.92444638001,16.0514499766,8.34081434712,0.186839454369,Secondary,Anabranch,1,1735
Rapid,Ra,76,"NA","NA","NA",143.545275163,0.636931642482,NA,Channel Spanning,72.0848096631,Diagonal,4.13718647125,3.84076823089,11.3326011768,100.953157256,5.67149475987,17.8000970697,3.13851953028,0.550630559211,"Main, Secondary","Main, Split, Anabranch, Cut-off",6,1735
Riffle,Rf,77,"NA","NA","NA",25.9995962952,0.465604064595,Elongated,Margin Detached,19.941106412,Diagonal,1.70386041681,1.60966688893,6.29392417025,8.83994209998,1.22683520647,7.20548452908,5.87322933924,0.119110214221,Main,Main,1,1735
Riffle,Rf,78,"NA","NA","NA",38.3998937306,0.578387447158,Elongated,Mid Channel,14.9581983184,Longitudinal,2.29991689924,2.15110308192,5.67234808159,16.2500096456,2.06628597369,7.8643565569,3.80603491338,0.200610288708,Main,"Main, Split",2,1735
Riffle,Rf,79,"NA","NA","NA",52.79999169,0.60864045053,NA,Margin Attached,-10.8339514474,Longitudinal,1.38393364204,1.55638941891,3.83264186574,36.0000331438,3.23636145405,11.1236132474,3.43707382669,0.314209849908,Main,"Main, Split, Cut-off",3,1735
Riffle,Rf,80,"NA","NA","NA",10.7999982238,0.752329852489,NA,Margin Detached,8.11473270751,Longitudinal,3.3778428614,2.55000181034,6.78103290471,3.7699987598,1.29456438808,2.91217555071,2.24954090929,0.125685862921,Main,Main,1,1735
Riffle,Rf,81,"NA","NA","NA",20.1999966744,0.592634956809,Elongated,Margin Detached,5.82178798544,Longitudinal,1.59304196912,1.43488507403,5.82249853371,7.41999755736,1.4306516608,5.18644598171,3.62523325827,0.138898219495,Main,Main,1,1735
Riffle,Rf,82,"NA","NA","NA",63.1999898359,0.460417789037,Elongated,Margin Detached,2.41728812295,Longitudinal,1.79998513653,1.97918424564,5.3682818698,30.0398601097,2.23638105832,13.4323531305,6.00628997484,0.217124374594,Main,Cut-off,1,1735
Riffle,Rf,83,"NA","NA","NA",34.3992947891,0.712699680881,NA,Mid Channel,-6.2076197472,Longitudinal,1.22444621509,1.46697746075,5.7143630392,15.3399599485,2.4737934453,6.20098657696,2.50667111628,0.240174120903,Main,Split,1,1735
Riffle,Rf,84,"NA","NA","NA",12.7998980128,0.832786475216,NA,Margin Attached,-90.3380192789,Transverse,1.16469569524,1.59956142001,5.61727676588,5.37006323301,1.7102835576,3.13986719286,1.83587521432,0.16604694734,Secondary,Anabranch,1,1735
Riffle,Rf,85,"NA","NA","NA",35.9998942288,0.71476777937,NA,Margin Attached,2.18004085585,Longitudinal,1.74407665373,2.41209685773,3.93980973263,20.4798682582,2.86664097005,7.14420413025,2.49218657129,0.278314657286,Main,"Main, Split",2,1735
Riffle,Rf,86,"NA","NA","NA",10.9995983502,0.776814464763,NA,Channel Spanning,31.1704264254,Diagonal,3.25135304404,2.63368677135,5.73730589122,4.22996860667,1.41589364719,2.98749034933,2.10996804404,0.13746540264,Secondary,Anabranch,1,1735
Transition,Tr,87,"NA","NA","NA",123.799979898,0.166019964137,Elongated,Margin Detached,-4.75554617028,Longitudinal,1.68970884157,1.6970612354,8.86172769841,40.5699616404,0.937146249617,43.29096089,46.1944556761,0.0909850727784,None,None,0,1735
Transition,Tr,88,"NA","NA","NA",6.39999894798,0.802142837017,NA,Mid Channel,-143.138623727,Diagonal,2.60412719109,2.29554696925,4.15564868135,1.69999944167,0.926874334027,1.83412074244,1.97882353099,0.0899877994201,Main,Split,1,1735
Transition,Tr,89,"NA","NA","NA",7.99999868311,0.48563440869,Elongated,Mid Channel,-70.4138224023,Diagonal,1.62421631266,1.63384080808,2.92415823302,1.08999964133,0.449332037525,2.42582222121,5.39872971126,0.0436244696626,None,None,0,1735
Transition,Tr,90,"NA","NA","NA",8.39999861829,0.589772865797,Elongated,Margin Attached,18.3673021487,Diagonal,1.97617573999,1.7514098522,4.03496841316,2.37999921672,0.806339531586,2.95160924585,3.66050420478,0.0782853914161,Main,Cut-off,1,1735
Transition,Tr,91,"NA","NA","NA",101.399983304,0.166142472826,Elongated,Margin Attached,-4.17002243208,Longitudinal,1.36704590912,1.49769635587,9.00602447609,27.3000210091,0.769319814141,35.4859195192,46.1263558626,0.0746912440914,Main,"Main, Split",2,1735
Transition,Tr,92,"NA","NA","NA",347.601350866,0.133032522178,Elongated,Margin Attached,-32.5672735807,Diagonal,1.60855703443,1.68041915222,9.74748497047,113.720368582,1.25725019477,90.4516611366,71.9440422539,0.122063125706,Main,"Main, Split, Cut-off",3,1735
Transition,Tr,93,"NA","NA","NA",76.5999873858,0.46544043096,Elongated,Margin Attached,0.688220931234,Longitudinal,2.10940039181,2.066755884,8.85777327987,30.2999900247,2.27054496045,13.3448095292,5.87735973593,0.220441258296,Main,Main,1,1735
Transition,Tr,94,"NA","NA","NA",0.110800419199,0.563963495998,Elongated,Margin Attached,28.4007981229,Diagonal,0,0,0,5.26289843905e-4,0.0114659025402,0.0459004288638,4.00321114739,0.00111319442138,None,None,0,1735
Transition,Tr,95,"NA","NA","NA",0.744397487036,0.4732748212,Elongated,Margin Attached,27.2532717371,Diagonal,3.16935229301,1.96915125847,28.1512117386,0.0165373045541,0.0539374635553,0.306601450348,5.68438762482,0.00523664694711,None,None,0,1735
Transition,Tr,96,"NA","NA","NA",0.80491356387,0.404230255176,Elongated,Margin Attached,3.45086434763,Longitudinal,2.71203875542,1.95959806442,29.7858467102,0.0148891949837,0.0437128559444,0.340613640129,7.79207015352,0.00424396659654,None,None,0,1735
Transition,Tr,97,"NA","NA","NA",0.118410359423,0.522521646682,Elongated,Margin Attached,3.43008555575,Longitudinal,0,0,0,5.38459831149e-4,0.0107454770125,0.0501103702073,4.66339187633,0.00104325019539,None,None,0,1735
Transition,Tr,98,"NA","NA","NA",5.39999911375,0.78984087317,NA,Margin Attached,8.81832327592,Longitudinal,2.21599469504,1.95689826687,5.33942749604,1.26999958206,0.788834961369,1.60996868072,2.04094488652,0.0765859185795,None,None,0,1735
Transition,Tr,99,"NA","NA","NA",0.182885564959,0.522780454697,Elongated,Margin Attached,3.47751357505,Longitudinal,0,0,0,0.00128542959944,0.0166107119648,0.0773855811938,4.65877569593,0.00161269048202,None,None,0,1735
Transition,Tr,100,"NA","NA","NA",8.19999864884,0.296916037605,Elongated,Margin Detached,4.60291274455,Longitudinal,1.62281828435,1.1781065894,14.9968132113,0.609999799784,0.205514874268,2.96815401784,14.4425265004,0.0199529004144,None,None,0,1735
Transition,Tr,101,"NA","NA","NA",16.5999972653,0.379558078269,Elongated,Margin Detached,0.673206261079,Longitudinal,0.792495618478,0.820525821769,8.74514067755,3.4799988535,0.627498290214,5.54583001703,8.83800020419,0.0609221640984,Main,Cut-off,1,1735
Transition,Tr,102,"NA","NA","NA",8.79999855161,0.704949366569,NA,Mid Channel,-17.7344589124,Diagonal,0.887675466296,1.08702593535,3.19486931249,3.05999899205,1.09285696288,2.79999953881,2.5620915032,0.106102617755,None,None,0,1735
Transition,Tr,103,"NA","NA","NA",18.5999969393,0.39061581197,Elongated,Margin Detached,1.91936514057,Longitudinal,1.20606067196,1.41566759994,11.3760902264,4.51999851169,0.735976118989,6.14150159913,8.34470228133,0.0714539921348,Main,Cut-off,1,1735
Transition,Tr,104,"NA","NA","NA",5.5999990757599996,0.318750010783,Elongated,Margin Detached,-2.21034791141,Longitudinal,1.69147805679,1.98853693559,7.33551790775,0.389999871273,0.176411623696,2.2107379497,12.5317022959,0.0171273421064,None,None,0,1735
Transition,Tr,105,"NA","NA","NA",43.2001936877,0.135359848606,Elongated,Margin Attached,3.55980065695,Longitudinal,1.77717533629,1.78945419219,23.6874155045,3.35001389612,0.219562375808,15.2576864947,69.4913526898,0.0213167355154,Main,Cut-off,1,1735
Transition,Tr,106,"NA","NA","NA",0.0984202216807,0.528667331163,Elongated,Mid Channel,21.0835654536,Diagonal,0,0,0,3.78419895248e-4,0.00911410886929,0.0415202298629,4.55559950604,8.84864938766e-4,None,None,0,1735
Transition,Tr,107,"NA","NA","NA",14.7998976146,0.742598419058,NA,Mid Channel,46.5779925524,Diagonal,1.49666864541,1.48355793333,2.67353354709,6.92002272104,1.73122110467,3.99719175234,2.3088857579,0.1680797189,None,None,0,1735
Transition,Tr,108,"NA","NA","NA",8.19999872942,0.808881458786,NA,Mid Channel,17.523388443200002,Diagonal,1.23568718642,1.64992036884,3.80135019916,2.97003402274,1.23540783138,2.40409195028,1.94599053788,0.119942507901,None,None,0,1735
Transition,Tr,109,"NA","NA","NA",40.9999933405,0.20090954483,Elongated,Margin Attached,-34.4153698046,Diagonal,1.4322452805500001,2.14105136804,12.5451036069,7.62996703824,0.49182053501,15.5137219679,31.543461209,0.0477495665059,Secondary,Anabranch,1,1735
